,info,price,quantity_like,rating,product_reviews,shop_info,class_name,Made_in,Send_from,rating_star,evaluate,quantity_sold,rating5star,rating4star,rating3star,rating2star,rating1star,quantity_comment,quantity_pic_video,Type_store,shop_response_rate,shop_evaluates,shop_follows,shop_join_time,shop_product_number,Type_product,Type_items
1049,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Phụ kiện trẻ em
Khác
Kho hàng
13452
Gửi từ
TP. Hồ Chí Minh
",9500.0,5100.0,"4.9 3,3k Đánh Giá 26,8k Đã Bán Tố cáo","Tất Cả5 Sao (3,2k)4 Sao (83)3 Sao (22)2 Sao (12)1 Sao (14)Có Bình Luận (926)Có Hình Ảnh / Video (822)","Yêu Thích+bbshinevnOnline 4 Phút TrướcChat NgayXem ShopĐánh Giá194,8kTỉ Lệ Phản Hồi100%Tham Gia5 năm trướcSản Phẩm1,1kThời Gian Phản Hồitrong vài giờNgười Theo Dõi145,2k","ShopeeThời Trang Trẻ EmPhụ kiện trẻ emKhácDán móng tay cho bé, Sticker dán móng 3D cho bé gái họa tiết hoạt hình mẫu mới đáng yêu sinh động BBShine – J012",VietNam,HCM,4.9,3300,26800,3200,83,22,12,14,926,822,Favorite_store,100,194800,145200,60,1,Thời Trang Trẻ Em,Sản phẩm khác
1050,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Bộ quần áo
Thương hiệu
LOTUKA
Xuất xứ
Việt Nam
Mẫu
I động vật
Chất liệu
Cotton
Kiểu đóng gói
Đơn
Độ tuổi khuyến nghị
Sơ sinh
Kho hàng
3297
Gửi từ
Hà Nội
",66000.0,197.0,"4.9 1,1k Đánh Giá 6,3k Đã Bán Tố cáo","Tất Cả5 Sao (996)4 Sao (50)3 Sao (18)2 Sao (10)1 Sao (9)Có Bình Luận (486)Có Hình Ảnh / Video (402)Trong Nước (1,1k)","Yêu ThíchlotukaOnline 2 Phút TrướcChat NgayXem ShopĐánh Giá66,6kTỉ Lệ Phản Hồi97%Tham Gia29 tháng trướcSản Phẩm295Thời Gian Phản Hồitrong vài giờNgười Theo Dõi130,6k","ShopeeThời Trang Trẻ EmQuần áo em béBộ quần áo[Vải Thun] Đồ bộ Bé Trai, Bé Gái LOTUKA dễ thương, Bộ cộc tay cho bé mặc nhà, Bộ quần áo trẻ em mùa hè 4-18kg",VietNam,Hà Nội,4.9,1100,6300,996,50,18,10,9,486,402,Standard_store,97,66600,130600,29,295,Thời Trang Trẻ Em,Áo các loại
1051,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Phụ kiện trẻ em
Túi xách/Túi đeo chéo
Giới tính
Unisex
Xuất xứ
Trung Quốc
Kho hàng
1764
Gửi từ
Lạng Sơn
",61600.0,346.0,"4.9 170 Đánh Giá 1,1k Đã Bán Tố cáo",Tất Cả5 Sao (155)4 Sao (10)3 Sao (2)2 Sao (2)1 Sao (0)Có Bình Luận (77)Có Hình Ảnh / Video (61),"Yêu Thíchkhogiadung88Online 4 Phút TrướcChat NgayXem ShopĐánh Giá4,6kTỉ Lệ Phản Hồi99%Tham Gia5 tháng trướcSản Phẩm253Thời Gian Phản Hồitrong vài giờNgười Theo Dõi9,4k",ShopeeThời Trang Trẻ EmPhụ kiện trẻ emTúi xách/Túi đeo chéoTúi Gấu Lotso🍀Túi Đeo Chéo Gấu Dâu Siêu Dễ Thương,China,Nơi khác,4.9,170,1100,155,10,2,2,0,77,61,Standard_store,99,4600,9400,5,253,Thời Trang Trẻ Em,Phụ kiện
1052,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Phụ kiện trẻ em
Balo
Thương hiệu
YADOU
Chất liệu
Nylon
Giới tính
Unisex
Xuất xứ
Trung Quốc
Mẫu
I động vật
Số lượng hàng khuyến mãi
71
Số sản phẩm còn lại
25282
Gửi từ
Nước ngoài
",31500.0,322.0,"4.7 834 Đánh Giá 3,2k Đã Bán Tố cáo",Tất Cả5 Sao (722)4 Sao (59)3 Sao (21)2 Sao (14)1 Sao (18)Có Bình Luận (450)Có Hình Ảnh / Video (346),"yadou.vnOnline 3 Phút TrướcChat NgayXem ShopĐánh Giá63,9kTỉ Lệ Phản Hồi99%Tham Gia16 tháng trướcSản Phẩm1kThời Gian Phản Hồitrong vài giờNgười Theo Dõi359,3k",ShopeeThời Trang Trẻ EmPhụ kiện trẻ emBaloYADOU Balo Đi Học Hình Khủng Long Hoạt Hình Đáng Yêu Cho Trẻ Em 1-6 Tuổi ba lô cho trẻ mới biết đi,China,Nước ngoài,4.7,834,3200,722,59,21,14,18,450,346,Normal_store,99,63900,359300,16,1,Thời Trang Trẻ Em,Phụ kiện
1053,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Đồ lót
Chất liệu
Cotton
Xuất xứ
Trung Quốc
Số lượng hàng khuyến mãi
18
Số sản phẩm còn lại
14822
Gửi từ
Nước ngoài
",10000.0,253.0,"4.9 1,4k Đánh Giá 11k Đã Bán Tố cáo","Tất Cả5 Sao (1,3k)4 Sao (54)3 Sao (19)2 Sao (5)1 Sao (7)Có Bình Luận (767)Có Hình Ảnh / Video (596)","Yêu Thíchsunflowers.vnOnline 1 Phút TrướcChat NgayXem ShopĐánh Giá29kTỉ Lệ Phản Hồi92%Tham Gia5 năm trướcSản Phẩm337Thời Gian Phản Hồitrong vài phútNgười Theo Dõi28,6k",ShopeeThời Trang Trẻ EmTrang phục bé gáiĐồ lótÁo ngực 2 lớp cho bé gái từ 9-18 tuổi,China,Nước ngoài,4.9,1400,11000,1300,54,19,5,7,767,596,Standard_store,92,29000,28600,60,337,Thời Trang Trẻ Em,Đồ lót
1054,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Bộ quần áo
Thương hiệu
AM1
Xuất xứ
Việt Nam
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng may Phương Phương
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Hà Nội
Kho hàng
468
Gửi từ
Hà Nội
",66500.0,188.0,"4.8 268 Đánh Giá 1,1k Đã Bán Tố cáo",Tất Cả5 Sao (247)4 Sao (15)3 Sao (6)2 Sao (4)1 Sao (6)Có Bình Luận (94)Có Hình Ảnh / Video (82)Trong Nước (268),"Yêu Thích+tabimhanoiOnline 20 Phút TrướcChat NgayXem ShopĐánh Giá775,1kTỉ Lệ Phản Hồi95%Tham Gia6 năm trướcSản Phẩm885Thời Gian Phản Hồitrong vài giờNgười Theo Dõi519,4k",ShopeeThời Trang Trẻ EmTrang phục bé gáiBộ quần áo(8-30kg) Set bộ quần áo bé gái TB283 TN284 Bộ đũi gân bèo chéo bé gái,VietNam,Hà Nội,4.8,268,1100,247,15,6,4,6,94,82,Favorite_store,95,775100,519400,72,885,Thời Trang Trẻ Em,Áo các loại
1055,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Phụ kiện trẻ em
Tất
Giới tính
Unisex
Kho hàng
2058
Gửi từ
Nước ngoài
",5000.0,358.0,"4.9 1,6k Đánh Giá 9,8k Đã Bán Tố cáo","Tất Cả5 Sao (1,6k)4 Sao (41)3 Sao (5)2 Sao (4)1 Sao (11)Có Bình Luận (701)Có Hình Ảnh / Video (650)","Yêu Thíchjhgc1.vnOnline 2 Phút TrướcChat NgayXem ShopĐánh Giá37,1kTỉ Lệ Phản Hồi91%Tham Gia30 tháng trướcSản Phẩm1kThời Gian Phản Hồitrong vài giờNgười Theo Dõi24,5k",ShopeeThời Trang Trẻ EmPhụ kiện trẻ emTấtĐôi vớ cotton dài qua gối nhiều màu họa tiết hoạt hình dễ thương cho em bé,VietNam,Nước ngoài,4.9,1600,9800,1600,41,5,4,11,701,650,Standard_store,91,37100,24500,30,1,Thời Trang Trẻ Em,Tất vớ
1056,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Quần ngắn
Mẫu
I động vật
Chất liệu
Cotton
Xuất xứ
Việt Nam
Tên tổ chức chịu trách nhiệm sản xuất
Đang cập nhật
Độ tuổi khuyến nghị
18 - 24 tháng
Kiểu đóng gói
Đơn
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Đang cập nhật
Kho hàng
7468
Gửi từ
Hà Nội
",9750.0,238.0,"4.9 133 Đánh Giá 2,1k Đã Bán Tố cáo",Tất Cả5 Sao (123)4 Sao (9)3 Sao (1)2 Sao (0)1 Sao (0)Có Bình Luận (68)Có Hình Ảnh / Video (57),"Yêu ThíchlybabyvnOnline 34 Phút TrướcChat NgayXem ShopĐánh Giá2,4kTỉ Lệ Phản Hồi98%Tham Gia12 tháng trướcSản Phẩm95Thời Gian Phản Hồitrong vài giờNgười Theo Dõi4,8k",ShopeeThời Trang Trẻ EmQuần áo em béQuần ngắnQuần đùi cho bé trai bé gái LYBABY quần cộc chất cotton Họa Tiết mềm mịn QC08,VietNam,Hà Nội,4.9,133,2100,123,9,1,0,0,68,57,Standard_store,98,2400,4800,12,95,Thời Trang Trẻ Em,Áo các loại
1057,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Bộ quần áo
Xuất xứ
Việt Nam
Mẫu
Trơn
Chiều dài tay áo
Dài tay
Chất liệu
Cotton, Khác
Kiểu đóng gói
Đơn
Độ tuổi khuyến nghị
3 - 6 tháng
Chủ đề mẫu đồ họa
Trơn
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng Quốc Quân
Địa chỉ tổ chức chịu trách nhiệm sản xuất
hồi quan, tương giang, từ sơn, bắc ninh
Số lượng hàng khuyến mãi
2
Số sản phẩm còn lại
5038
Gửi từ
Hà Nội
",18500.0,10800.0,"4.9 4,4k Đánh Giá 29,3k Đã Bán Tố cáo","Tất Cả5 Sao (4,2k)4 Sao (157)3 Sao (75)2 Sao (27)1 Sao (27)Có Bình Luận (1,5k)Có Hình Ảnh / Video (1,2k)Trong Nước (4,4k)","Yêu Thíchpukids_shopmevabeOnline 3 Phút TrướcChat NgayXem ShopĐánh Giá120,4kTỉ Lệ Phản Hồi97%Tham Gia4 năm trướcSản Phẩm481Thời Gian Phản Hồitrong vài giờNgười Theo Dõi156,2k","ShopeeThời Trang Trẻ EmQuần áo em béBộ quần áoĐồ bộ dài tay cho bé trai bé gái sơ sinh cúc cài giữa, chất cotton tăm tre hãng ava _ B52",VietNam,Hà Nội,4.9,4400,29300,4200,157,75,27,27,1500,1200,Standard_store,97,120400,156200,48,481,Thời Trang Trẻ Em,Áo các loại
1058,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé trai
Quần yếm
Giới tính
Unisex
Xuất xứ
Việt Nam
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Hà Nội
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng may Phương Phương
Kho hàng
900
Gửi từ
Hà Nội
",13500.0,473.0,"4.8 3,3k Đánh Giá 17,3k Đã Bán Tố cáo","Tất Cả5 Sao (3k)4 Sao (126)3 Sao (76)2 Sao (35)1 Sao (55)Có Bình Luận (1,5k)Có Hình Ảnh / Video (1,3k)","Yêu Thích+tabimhanoiOnline 21 Phút TrướcChat NgayXem ShopĐánh Giá775,1kTỉ Lệ Phản Hồi95%Tham Gia6 năm trướcSản Phẩm885Thời Gian Phản Hồitrong vài giờNgười Theo Dõi519,4k",ShopeeThời Trang Trẻ EmTrang phục bé traiQuần yếm(6-16kg) Quần đùi chục bé trai và quần đùi cho bé gái mông thú QATE546,VietNam,Hà Nội,4.8,3300,17300,3000,126,76,35,55,1500,1300,Favorite_store,95,775100,519400,72,885,Thời Trang Trẻ Em,Quần các loại
1059,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Quần dài & legging
Mẫu
Họa tiết, Hoa, Đồ họa, Khác, Chấm bi
Chất liệu
Cotton, Khác, Lụa, Sợi tổng hợp, Sợi dệt
Độ tuổi khuyến nghị
Sơ sinh
Xuất xứ
Việt Nam
Kiểu đóng gói
Đơn
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng sản xuất quần áo đồ sơ sinh Miên H
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Bắc Ninh
Kho hàng
49386
Gửi từ
Hà Nội
",6950.0,389.0,"4.9 3,7k Đánh Giá 41,8k Đã Bán Tố cáo","Tất Cả5 Sao (3,6k)4 Sao (89)3 Sao (35)2 Sao (8)1 Sao (24)Có Bình Luận (982)Có Hình Ảnh / Video (829)Trong Nước (3,7k)","Yêu ThíchvuanhquangOnline 1 Giờ TrướcChat NgayXem ShopĐánh Giá967,7kTỉ Lệ Phản Hồi68%Tham Gia6 năm trướcSản Phẩm836Thời Gian Phản Hồitrong vài giờNgười Theo Dõi154,2k",ShopeeThời Trang Trẻ EmQuần áo em béQuần dài & legging[Mã FATRENDW3 giảm đến 30K đơn 99K] Quần dài sơ sinh trắng in hình bình sữa cho bé yêu,VietNam,Hà Nội,4.9,3700,41800,3600,89,35,8,24,982,829,Standard_store,68,967700,154200,72,836,Thời Trang Trẻ Em,Áo các loại
1060,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Bộ quần áo
Mẫu
Họa tiết
Chất liệu
Cotton
Độ tuổi khuyến nghị
6 - 7 tuổi
Xuất xứ
Việt Nam
Kho hàng
872
Gửi từ
Quận Nam Từ Liêm, Hà Nội
",74000.0,308.0,"4.9 983 Đánh Giá 5,6k Đã Bán Tố cáo",Tất Cả5 Sao (902)4 Sao (48)3 Sao (20)2 Sao (4)1 Sao (9)Có Bình Luận (532)Có Hình Ảnh / Video (413),"Yêu Thíchquynhanh_14012013Online 3 Phút TrướcChat NgayXem ShopĐánh Giá6,7kTỉ Lệ Phản Hồi87%Tham Gia12 tháng trướcSản Phẩm127Thời Gian Phản Hồitrong vài giờNgười Theo Dõi24,3k","ShopeeThời Trang Trẻ EmTrang phục bé gáiBộ quần áoBộ Cộc Tay Bé Gái 2022, Bộ Lửng Bé Gái 9-35kg, video cuối chất, cotton mịn mát",VietNam,Hà Nội,4.9,983,5600,902,48,20,4,9,532,413,Standard_store,87,6700,24300,12,127,Thời Trang Trẻ Em,Áo các loại
1061,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Quần dài & legging
Mẫu
Họa tiết
Chất liệu
Cotton
Tên tổ chức chịu trách nhiệm sản xuất
Đang cập nhật
Độ tuổi khuyến nghị
Sơ sinh
Xuất xứ
Việt Nam
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Đang cập nhật
Kiểu đóng gói
Đơn
Kho hàng
3516
Gửi từ
Hà Nội
",9500.0,149.0,"5.0 674 Đánh Giá 7,4k Đã Bán Tố cáo",Tất Cả5 Sao (649)4 Sao (19)3 Sao (5)2 Sao (1)1 Sao (0)Có Bình Luận (230)Có Hình Ảnh / Video (195),"Yêu Thíchbaoanh030717Online 4 Phút TrướcChat NgayXem ShopĐánh Giá82,9kTỉ Lệ Phản Hồi99%Tham Gia6 năm trướcSản Phẩm1,4kThời Gian Phản Hồitrong vài giờNgười Theo Dõi93,3k","ShopeeThời Trang Trẻ EmQuần áo em béQuần dài & leggingQuần Dài Sơ Sinh Thun Lạnh Quần Chục Có Đáp Đũng Đóng Bỉm Thoải Mái, Siêu Mềm, Mát Cho Bé Trai, Bé Gái Sơ Sinh",VietNam,Hà Nội,5.0,674,7400,649,19,5,1,0,230,195,Standard_store,99,82900,93300,72,1,Thời Trang Trẻ Em,Áo các loại
1062,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Bộ quần áo
Thương hiệu
Hoàng Nam Kids
Mẫu
Đồ họa
Kiểu váy
Khác
Chất liệu
Cotton, Sợi tổng hợp
Độ tuổi khuyến nghị
4 - 5 tuổi
Xuất xứ
VIỆT NAM
Địa chỉ tổ chức chịu trách nhiệm sản xuất
BÌNH TÂN
Chiều dài tay áo
KHÁC
Tên tổ chức chịu trách nhiệm sản xuất
HOÀNG NAM KIDS
Kho hàng
277663
Gửi từ
TP. Hồ Chí Minh
",30500.0,66.0,"4.6 331 Đánh Giá 1,4k Đã Bán Tố cáo",Tất Cả5 Sao (268)4 Sao (34)3 Sao (13)2 Sao (6)1 Sao (9)Có Bình Luận (116)Có Hình Ảnh / Video (79),"officialhoangnamkidsOnline 1 Phút TrướcChat NgayXem ShopĐánh Giá1,9kTỉ Lệ Phản Hồi76%Tham Gia11 tháng trướcSản Phẩm89Thời Gian Phản Hồitrong vài giờNgười Theo Dõi1,5k",ShopeeThời Trang Trẻ EmTrang phục bé gáiBộ quần áoBộ đồ bé gái - quần lửng in hình cô gái hoa chất vải co giãn 4 chiều cho bé từ 8kg đến 25kg-HOÀNG NAM KIDS,VietNam,HCM,4.6,331,1400,268,34,13,6,9,116,79,Normal_store,76,1900,1500,11,89,Thời Trang Trẻ Em,Áo các loại
1063,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Áo khoác nhẹ
Kho hàng
41087
Gửi từ
Hà Nội
",27500.0,192.0,"4.8 1,2k Đánh Giá 4,4k Đã Bán Tố cáo","Tất Cả5 Sao (1,1k)4 Sao (63)3 Sao (27)2 Sao (16)1 Sao (18)Có Bình Luận (690)Có Hình Ảnh / Video (524)","Yêu Thích+hangle090491Online 1 Phút TrướcChat NgayXem ShopĐánh Giá71,1kTỉ Lệ Phản Hồi95%Tham Gia3 năm trướcSản Phẩm200Thời Gian Phản Hồitrong vài giờNgười Theo Dõi44,1k",ShopeeThời Trang Trẻ EmTrang phục bé gáiÁo khoác nhẹ[2-12 tuổi] A2443 Áo chống nắng thông hơi vải xuất nhật cho bé gái từ 15-40kg,VietNam,Hà Nội,4.8,1200,4400,1100,63,27,16,18,690,524,Favorite_store,95,71100,44100,36,200,Thời Trang Trẻ Em,Áo các loại
1064,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Bộ quần áo
Kho hàng
11939
Gửi từ
TP. Hồ Chí Minh
",21000.0,146.0,"4.8 835 Đánh Giá 3,8k Đã Bán Tố cáo",Tất Cả5 Sao (730)4 Sao (60)3 Sao (27)2 Sao (9)1 Sao (9)Có Bình Luận (297)Có Hình Ảnh / Video (223),"tuanhuy_yenOnline 15 Phút TrướcChat NgayXem ShopĐánh Giá27,5kTỉ Lệ Phản Hồi84%Tham Gia30 tháng trướcSản Phẩm408Thời Gian Phản Hồitrong vài giờNgười Theo Dõi9,8k",ShopeeThời Trang Trẻ EmTrang phục bé gáiBộ quần áo(Gía sỉ) BỘ đồ mùa hè cho bé gái có 3 màu 3 hinh in cho bé 6-26kG. Chân thành cám ơn bạn,VietNam,HCM,4.8,835,3800,730,60,27,9,9,297,223,Normal_store,84,27500,9800,30,408,Thời Trang Trẻ Em,Áo các loại
1065,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Bộ quần áo
Xuất xứ
Việt Nam
Mẫu
Trơn
Chủ đề mẫu đồ họa
hình dạng
Kiểu đóng gói
Đơn
Độ tuổi khuyến nghị
12 - 18 tháng
Chất liệu
tăm lạnh
Chiều dài tay áo
cộc tay
Tên tổ chức chịu trách nhiệm sản xuất
xưởng thời trang Giabao
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Từ Sơn, Bắc Ninh
Kho hàng
205
Gửi từ
Bắc Ninh
",22500.0,133.0,"4.7 253 Đánh Giá 1,5k Đã Bán Tố cáo",Tất Cả5 Sao (217)4 Sao (15)3 Sao (11)2 Sao (3)1 Sao (7)Có Bình Luận (100)Có Hình Ảnh / Video (80),"Yêu ThíchtrumsibacninhOnline 10 Giờ TrướcChat NgayXem ShopĐánh Giá31,6kTỉ Lệ Phản Hồi90%Tham Gia30 tháng trướcSản Phẩm227Thời Gian Phản Hồitrong vài giờNgười Theo Dõi49,6k","ShopeeThời Trang Trẻ EmQuần áo em béBộ quần áoĐồ bộ cộc tay bé trai , quần áo thun len tăm lạnh khuy giữa vải siêu mát QN16",VietNam,Nơi khác,4.7,253,1500,217,15,11,3,7,100,80,Standard_store,90,31600,49600,30,227,Thời Trang Trẻ Em,Áo các loại
1066,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Áo
Mẫu
I động vật
Kiểu đóng gói
Đơn
Chất liệu
Cotton
Độ tuổi khuyến nghị
18 - 24 tháng
Xuất xứ
Việt Nam
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng May Gia Huy
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Mỹ thắng - Mỹ lộc - Nam định
Kho hàng
748
Gửi từ
Nam Định
",18450.0,59.0,"4.7 377 Đánh Giá 1,9k Đã Bán Tố cáo",Tất Cả5 Sao (342)4 Sao (25)3 Sao (15)2 Sao (6)1 Sao (7)Có Bình Luận (94)Có Hình Ảnh / Video (81)Trong Nước (377),"Yêu ThíchdangdinhkyOnline 1 Giờ TrướcChat NgayXem ShopĐánh Giá797,7kTỉ Lệ Phản Hồi97%Tham Gia5 năm trướcSản Phẩm947Thời Gian Phản Hồitrong vài giờNgười Theo Dõi567,7k",ShopeeThời Trang Trẻ EmQuần áo em béÁo[Mã FATRENDW3 giảm đến 30K đơn 99K] M03 ÁO THUN CỘC TAY IN HÌNH DỄ THƯƠNG CHO BÉ,VietNam,Nơi khác,4.7,377,1900,342,25,15,6,7,94,81,Standard_store,97,797700,567700,60,947,Thời Trang Trẻ Em,Áo các loại
1067,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé gái
Bộ quần áo
Mẫu
Họa tiết
Kiểu váy
Khác
Xuất xứ
Việt Nam
Tên tổ chức chịu trách nhiệm sản xuất
Xưởng may jkids
Địa chỉ tổ chức chịu trách nhiệm sản xuất
Từ Sơn - Bắc Ninh
Chiều dài tay áo
cộc tay
Chất liệu
Thun Lạnh
Kho hàng
2863
Gửi từ
Huyện Tiên Du, Bắc Ninh
",29750.0,206.0,"4.8 442 Đánh Giá 2,4k Đã Bán Tố cáo",Tất Cả5 Sao (386)4 Sao (34)3 Sao (15)2 Sao (0)1 Sao (7)Có Bình Luận (282)Có Hình Ảnh / Video (225),"trumqategiaxuongOnline 7 Phút TrướcChat NgayXem ShopĐánh Giá2,5kTỉ Lệ Phản Hồi65%Tham Gia5 tháng trướcSản Phẩm56Thời Gian Phản Hồitrong vài giờNgười Theo Dõi5k","ShopeeThời Trang Trẻ EmTrang phục bé gáiBộ quần áoBộ cộc tay cho bé trai , bộ cộc tay cho bé gái từ sơ sinh đến 14kg - JKIDS",VietNam,Nơi khác,4.8,442,2400,386,34,15,0,7,282,225,Normal_store,65,2500,5000,5,56,Thời Trang Trẻ Em,Áo các loại
1068,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Giày dép bé gái
Dép kẹp
Xuất xứ
Việt Nam
Kho hàng
3299994
Gửi từ
Vĩnh Phúc
",9234.0,58.0,"4.7 358 Đánh Giá 6,3k Đã Bán Tố cáo",Tất Cả5 Sao (311)4 Sao (21)3 Sao (14)2 Sao (2)1 Sao (10)Có Bình Luận (172)Có Hình Ảnh / Video (137),"Yêu ThíchnhokhohoangmacOnline 2 Phút TrướcChat NgayXem ShopĐánh Giá3,7kTỉ Lệ Phản Hồi80%Tham Gia6 năm trướcSản Phẩm64Thời Gian Phản Hồitrong vài giờNgười Theo Dõi4,9k","ShopeeThời Trang Trẻ EmGiày dép bé gáiDép kẹpDép tổ ong cho bé trai bé gái, dép tổ ong nhiều màu cho bé nhiều độ tuổi chống trơn trượt",VietNam,Nơi khác,4.7,358,6300,311,21,14,2,10,172,137,Standard_store,80,3700,4900,72,64,Thời Trang Trẻ Em,Giày dép
1069,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Giày tập đi & Tất sơ sinh
Thương hiệu
Abbieoh
Mẫu
Họa tiết, Trơn
Chất liệu
Cotton
Kiểu đóng gói
Đơn
Xuất xứ
Việt Nam
Kho hàng
3438
Gửi từ
Hà Nội
",32000.0,23.0,"4.9 87 Đánh Giá 1,4k Đã Bán Tố cáo",Tất Cả5 Sao (83)4 Sao (2)3 Sao (1)2 Sao (1)1 Sao (0)Có Bình Luận (32)Có Hình Ảnh / Video (25),"abbie.ohOnline 8 Phút TrướcChat NgayXem ShopĐánh Giá11,9kTỉ Lệ Phản Hồi96%Tham Gia30 tháng trướcSản Phẩm121Thời Gian Phản Hồitrong vài giờNgười Theo Dõi93,1k",ShopeeThời Trang Trẻ EmGiày tập đi & Tất sơ sinhBao Chân Và Bao Tay AbbieOh Cho Bé BT309 BC309,VietNam,Hà Nội,4.9,87,1400,83,2,1,1,0,32,25,Normal_store,96,11900,93100,30,121,Thời Trang Trẻ Em,Tất vớ
1070,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Trang phục bé trai
Áo phông
Thương hiệu
27 Kids
Giới tính
Unisex
Mẫu
Họa tiết, Hoạt hình, Xe cẩu, Ô tô, Động vật
Chất liệu
Cotton
Xuất xứ
Trung Quốc
Chiều dài tay áo
Tay ngắn
Kho hàng
1504
Gửi từ
Hà Nội
",51000.0,331.0,"4.9 3,4k Đánh Giá 12,9k Đã Bán Tố cáo","Tất Cả5 Sao (3,2k)4 Sao (76)3 Sao (29)2 Sao (17)1 Sao (15)Có Bình Luận (1,1k)Có Hình Ảnh / Video (920)",Yêu Thích+erokids_flagship_storeOnline 3 Phút TrướcChat NgayXem ShopĐánh Giá159kTỉ Lệ Phản Hồi99%Tham Gia6 năm trướcSản Phẩm815Thời Gian Phản Hồitrong vài giờNgười Theo Dõi187k,ShopeeThời Trang Trẻ EmTrang phục bé traiÁo phôngÁo thun bé trai cộc tay EROKIDS áo phông bé trai nhiều hình đáng yêu chất cotton mẫu mới 2023,China,Hà Nội,4.9,3400,12900,3200,76,29,17,15,1100,920,Favorite_store,99,159000,187000,72,815,Thời Trang Trẻ Em,Áo các loại
1071,"CHI TIẾT SẢN PHẨM
Danh Mục
Shopee
Thời Trang Trẻ Em
Quần áo em bé
Áo khoác nhẹ
Chất liệu
Cotton, Sợi tổng hợp
Kho hàng
884
Gửi từ
Hà Nội
",49500.0,374.0,"5.0 1,2k Đánh Giá 3,8k Đã Bán Tố cáo","Tất Cả5 Sao (1,1k)4 Sao (15)3 Sao (10)2 Sao (4)1 Sao (1)Có Bình Luận (567)Có Hình Ảnh / Video (438)","Yêu Thích+dinokingdomOnline 5 Phút TrướcChat NgayXem ShopĐánh Giá53kTỉ Lệ Phản Hồi100%Tham Gia30 tháng trướcSản Phẩm242Thời Gian Phản Hồitrong vài phútNgười Theo Dõi77,8k",ShopeeThời Trang Trẻ EmQuần áo em béÁo khoác nhẹÁo chống nắng cho bé trai bé gái DINOKING Áo khoác chống nắng trẻ em mùa hè cotton 100% chống tia UV 2 - 8 tuổi CN02,VietNam,Hà Nội,5.0,1200,3800,1100,15,10,4,1,567,438,Favorite_store,100,53000,77800,30,242,Thời Trang Trẻ Em,Áo các loại
